,r_5,r_9,r_12,r_177,r_180,r_181,r_182,r_183,r_184,r_187,r_190,r_194,r_195,r_199,r_241,r_242,label,pred
27699,0,12043,19,65,6531,0,0,0,0,0,32,32,0,0,2.38464E+11,6.69918E+11,0,0
15025,0,12045,21,52,6546,0,0,0,0,0,26,26,0,0,1.87581E+11,3.31082E+11,0,0
10323,0,12049,26,43,6467,0,0,0,0,0,34,34,0,2,1.49668E+11,2.76109E+11,0,0
4740,0,12050,18,116,6510,0,0,0,0,0,29,29,0,0,3.50874E+11,2.56234E+11,0,0
41101,0,12050,21,39,6458,0,0,0,0,0,32,32,0,0,1.39183E+11,3.30297E+11,0,0
1663,0,12051,12,191,6526,0,0,0,0,0,30,30,0,0,4.07016E+11,2.38276E+11,0,0
64524,2,12051,22,85,6536,0,0,2,0,0,26,26,0,3,3.19658E+11,6.41683E+11,0,0
21574,0,12056,14,188,6503,0,0,0,0,0,30,30,0,0,5.23742E+11,4.39533E+11,0,0
52325,0,12057,16,126,6467,0,0,0,0,0,28,28,0,0,3.87007E+11,2.77892E+11,0,0
50578,0,12058,15,348,6486,0,0,0,0,0,30,30,0,0,1.31831E+12,2.52712E+11,0,0
11800,0,12058,17,130,6456,0,0,0,0,0,26,26,0,0,4.06383E+11,2.55406E+11,0,0
28452,0,12058,16,130,6510,0,0,0,0,0,28,28,0,0,4.05457E+11,2.71705E+11,0,0
2931,0,12058,17,127,6567,0,0,0,0,0,27,27,0,0,3.93418E+11,2.56526E+11,0,0
6551,0,12059,15,196,6533,0,0,0,0,0,32,32,0,0,5.12265E+11,3.4829E+11,0,0
8544,0,12064,16,140,6493,0,0,0,0,0,26,26,0,0,4.22263E+11,2.7442E+11,0,0
8148,0,12069,21,52,6535,0,0,0,0,0,27,27,0,0,1.87969E+11,3.31962E+11,0,0
20489,0,12072,18,186,6484,0,0,0,0,0,25,25,0,0,5.05191E+11,3.84051E+11,0,0
10686,0,12073,26,43,6487,0,0,0,0,0,32,32,0,2,1.49939E+11,2.76515E+11,0,0
60495,0,12076,16,180,6482,0,0,0,0,0,28,28,0,0,5.61272E+11,4.00925E+11,0,0
26281,0,12080,15,121,6517,0,0,0,0,0,26,26,0,0,3.73159E+11,2.55898E+11,0,0
52326,0,12081,16,127,6467,0,0,0,0,0,28,28,0,0,3.87891E+11,2.78512E+11,0,0
24438,0,12097,104,87,6556,0,0,0,0,0,29,29,0,2,3.51017E+11,3.28209E+11,0,0
41103,0,12098,21,39,6458,0,0,0,0,0,31,31,0,0,1.3921E+11,3.30297E+11,0,0
64526,2,12099,22,86,6536,0,0,2,0,0,27,27,0,3,3.205E+11,6.43412E+11,0,0
1665,0,12099,12,191,6526,0,0,0,0,0,30,30,0,0,4.07758E+11,2.39389E+11,0,0
28454,0,12106,16,130,6510,0,0,0,0,0,28,28,0,0,4.06822E+11,2.72778E+11,0,0
2933,0,12106,17,128,6567,0,0,0,0,0,27,27,0,0,3.94749E+11,2.57606E+11,0,0
28997,0,12107,15,185,6543,0,0,0,0,0,28,28,0,0,5.46769E+11,3.55845E+11,0,0
34608,0,12107,14,180,6481,0,0,0,0,0,26,26,0,0,6.19371E+11,3.34062E+11,0,0
27702,0,12115,19,65,6531,0,0,0,0,0,29,29,0,0,2.39461E+11,6.73066E+11,0,0
63279,0,12115,25,9,6486,0,0,0,0,0,30,30,0,0,4684938757,2.84047E+11,0,0
8150,0,12117,21,52,6535,0,0,0,0,0,29,29,0,0,1.88793E+11,3.34089E+11,0,0
65050,10,12119,21,68,6474,0,0,10,0,12,26,26,12,0,2.39944E+11,6.13369E+11,0,0
4743,0,12122,18,117,6510,0,0,0,0,0,30,30,0,0,3.53028E+11,2.57906E+11,0,0
52410,0,12123,14,231,6555,0,0,0,0,0,29,29,0,0,5.19612E+11,2.40934E+11,0,0
26283,0,12128,15,122,6517,0,0,0,0,0,27,27,0,0,3.7453E+11,2.56963E+11,0,0
9450,0,12128,17,151,6558,0,0,0,0,0,26,26,0,0,5.00511E+11,2.8861E+11,0,0
51052,0,12129,15,119,6535,0,0,0,0,0,26,26,0,0,3.58735E+11,2.49524E+11,0,0
34609,0,12131,14,180,6481,0,0,0,0,0,26,26,0,0,6.20084E+11,3.34588E+11,0,0
67230,2,12133,33,88,6490,0,0,2,0,22,29,29,22,0,3.27951E+11,6.44196E+11,0,0
51281,0,12136,14,143,6563,0,0,0,0,0,32,32,0,0,4.52678E+11,2.86157E+11,0,0
41670,0,12136,16,146,6444,0,0,0,0,0,27,27,0,0,4.65587E+11,2.89391E+11,0,0
8364,0,12137,17,65,6510,0,0,0,0,0,27,27,0,0,1.96014E+11,1.29039E+11,0,0
27703,0,12139,19,66,6531,0,0,0,0,0,29,29,0,0,2.39827E+11,6.74188E+11,0,0
20492,0,12144,18,187,6484,0,0,0,0,0,25,25,0,0,5.07122E+11,3.85787E+11,0,0
10689,0,12145,26,43,6487,0,0,0,0,0,34,34,0,2,1.50518E+11,2.77682E+11,0,0
64528,2,12147,22,86,6536,0,0,2,0,0,26,26,0,3,3.2219E+11,6.46607E+11,0,0
51053,0,12153,15,119,6535,0,0,0,0,0,26,26,0,0,3.59388E+11,2.50083E+11,0,0
11804,0,12154,17,131,6456,0,0,0,0,0,26,26,0,0,4.0905E+11,2.57962E+11,0,0
45502,0,12154,44,107,6543,0,0,0,0,0,37,37,0,4,4.55566E+11,5.14925E+11,0,0
2935,0,12154,17,128,6567,0,0,0,0,0,27,27,0,0,3.96084E+11,2.58649E+11,0,0
67231,2,12157,33,88,6490,0,0,2,0,22,29,29,22,0,3.28212E+11,6.45411E+11,0,0
62729,0,12159,29,7,6509,0,0,0,0,0,28,28,0,0,4687023915,2.72424E+11,1,1
51282,0,12160,14,144,6563,0,0,0,0,0,31,31,0,0,4.53573E+11,2.86825E+11,0,0
32597,0,12169,23,52,6548,0,0,0,0,0,29,29,0,0,1.71024E+11,4.63436E+11,0,0
10328,0,12169,26,43,6467,0,0,0,0,0,34,34,0,2,1.50822E+11,2.78508E+11,0,0
14519,0,12169,15,213,6539,0,0,0,0,0,26,26,0,0,4.75716E+11,2.37501E+11,0,0
4745,0,12170,18,118,6510,0,0,0,0,0,30,30,0,0,3.54404E+11,2.58931E+11,0,0
60499,0,12172,16,182,6482,0,0,0,0,0,28,28,0,0,5.6448E+11,4.0359E+11,0,0
37900,0,12173,18,18,6532,0,0,0,0,0,25,25,0,0,8100233251,16453771428,0,0
21579,0,12176,14,190,6503,0,0,0,0,0,30,30,0,0,5.27456E+11,4.42823E+11,0,0
28457,0,12178,16,131,6510,0,0,0,0,0,28,28,0,0,4.08915E+11,2.74404E+11,0,0
29000,0,12179,15,186,6543,0,0,0,0,0,28,28,0,0,5.49117E+11,3.57662E+11,0,0
18864,0,12181,16,170,6534,0,0,0,0,0,35,35,0,0,5.62192E+11,3.03892E+11,0,0
8153,0,12189,21,52,6535,0,0,0,0,0,29,29,0,0,1.89901E+11,3.36817E+11,0,0
15031,0,12189,21,52,6546,0,0,0,0,0,27,27,0,0,1.89888E+11,3.36849E+11,0,0
13977,0,12195,14,211,6514,0,0,0,0,0,27,27,0,0,4.84163E+11,2.50213E+11,0,0
41107,0,12196,21,39,6458,0,0,0,0,0,31,31,0,0,1.39785E+11,3.30908E+11,0,0
37901,0,12197,18,18,6532,0,0,0,0,0,24,24,0,0,8101554923,16456257148,0,0
4023,0,12200,14,148,6509,0,0,0,0,0,26,26,0,0,4.47136E+11,2.87131E+11,0,0
39680,0,12201,15,175,6515,0,0,0,0,0,26,26,0,0,4.89973E+11,3.93992E+11,0,0
28458,0,12202,16,131,6510,0,0,0,0,0,28,28,0,0,4.09637E+11,2.7495E+11,0,0
45504,0,12202,44,107,6543,0,0,0,0,0,37,37,0,4,4.56479E+11,5.17589E+11,0,0
29001,0,12203,15,187,6543,0,0,0,0,0,28,28,0,0,5.50004E+11,3.58364E+11,0,0
51284,0,12208,14,144,6563,0,0,0,0,0,31,31,0,0,4.55231E+11,2.87992E+11,0,0
41673,0,12208,16,147,6444,0,0,0,0,0,27,27,0,0,4.67869E+11,2.91027E+11,0,0
8367,0,12209,17,66,6510,0,0,0,0,0,28,28,0,0,1.97406E+11,1.29816E+11,0,0
11235,0,12211,22,47,6507,0,0,0,0,0,34,34,0,0,1.65258E+11,3.00018E+11,0,0
59911,0,12217,15,217,6521,0,0,0,0,0,27,27,0,0,4.80476E+11,2.90686E+11,0,0
1670,0,12219,12,193,6526,0,0,0,0,0,30,30,0,0,4.09706E+11,2.42241E+11,0,0
26287,0,12224,15,123,6517,0,0,0,0,0,27,27,0,0,3.77478E+11,2.59088E+11,0,0
4024,0,12224,14,149,6509,0,0,0,0,0,26,26,0,0,4.48053E+11,2.87712E+11,0,0
2938,0,12226,17,129,6567,0,0,0,0,0,27,27,0,0,3.98303E+11,2.60311E+11,0,0
50585,0,12226,15,350,6486,0,0,0,0,0,30,30,0,0,1.32421E+12,2.56871E+11,0,0
6558,0,12227,15,199,6533,0,0,0,0,0,33,33,0,0,5.17684E+11,3.53356E+11,0,0
8551,0,12232,16,143,6493,0,0,0,0,0,26,26,0,0,4.29728E+11,2.79307E+11,0,0
15033,0,12237,21,53,6546,0,0,0,0,0,27,27,0,0,1.90694E+11,3.38777E+11,0,0
10331,0,12241,26,44,6467,0,0,0,0,0,33,33,0,2,1.52225E+11,2.8156E+11,0,0
1671,0,12243,12,193,6526,0,0,0,0,0,31,31,0,0,4.10141E+11,2.42882E+11,0,0
4025,0,12248,14,149,6509,0,0,0,0,0,26,26,0,0,4.49084E+11,2.88355E+11,0,0
29003,0,12251,15,188,6543,0,0,0,0,0,29,29,0,0,5.52033E+11,3.60517E+11,0,0
67235,2,12251,33,89,6490,0,0,2,0,22,31,31,22,0,3.29726E+11,6.50683E+11,0,0
18867,0,12253,16,171,6534,0,0,0,0,0,34,34,0,0,5.65519E+11,3.05943E+11,0,0
54990,0,12257,15,126,6512,0,0,0,0,0,31,31,0,0,3.89436E+11,2.55779E+11,1,1
58192,0,12257,16,170,6561,0,0,0,0,0,27,27,0,0,5.75189E+11,3.20586E+11,0,0
11237,0,12259,22,47,6507,0,0,0,0,0,32,32,0,0,1.66134E+11,3.01999E+11,0,0
34401,0,12261,21,52,6445,0,0,0,0,0,27,27,0,1,1.89928E+11,3.3356E+11,0,0
10694,0,12265,26,44,6487,0,0,0,0,0,33,33,0,2,1.52517E+11,2.82016E+11,0,0
30270,0,12267,14,195,6496,0,0,0,0,0,28,28,0,0,4.21496E+11,2.69971E+11,0,0
41110,0,12268,21,40,6458,0,0,0,0,0,28,28,0,0,1.39798E+11,3.30914E+11,0,0
45507,0,12272,44,107,6543,0,0,0,0,0,37,37,0,4,4.5775E+11,5.21223E+11,0,0
52334,0,12273,16,129,6467,0,0,0,0,0,29,29,0,0,3.94954E+11,2.83333E+11,0,0
2940,0,12274,17,130,6567,0,0,0,0,0,27,27,0,0,3.99877E+11,2.6138E+11,0,0
28461,0,12274,16,132,6510,0,0,0,0,0,28,28,0,0,4.12E+11,2.76545E+11,0,0
48441,0,12286,15,90,6430,0,0,0,0,0,28,28,0,0,3.07824E+11,2.2811E+11,0,0
24446,0,12289,104,88,6556,0,0,0,0,0,29,29,0,2,3.54983E+11,3.3923E+11,0,0
69038,0,12289,29,1,6533,0,0,0,0,0,25,25,0,0,2650579971,2.74183E+11,0,0
56537,0,12290,28,51,6379,0,0,0,0,0,27,27,0,2,1.64266E+11,79942726391,0,0
30271,0,12291,14,195,6496,0,0,0,0,0,28,28,0,0,4.21978E+11,2.7046E+11,0,0
31968,0,12294,14,66,6511,0,0,0,0,0,28,28,0,0,1.43133E+11,7669410145,0,0
50435,0,12294,20,33,6529,0,0,0,0,0,30,30,0,0,89751006079,2570063783,0,0
21584,0,12296,14,193,6503,0,0,0,0,0,30,30,0,0,5.31867E+11,4.46879E+11,0,0
18869,0,12301,16,172,6534,0,0,0,0,0,34,34,0,0,5.67893E+11,3.07375E+11,0,0
27710,0,12307,19,66,6531,0,0,0,0,0,28,28,0,0,2.41923E+11,6.80675E+11,0,0
63287,0,12307,25,9,6486,0,0,0,0,0,31,31,0,0,4684946604,2.87797E+11,0,0
34403,0,12309,21,53,6445,0,0,0,0,0,27,27,0,1,1.90721E+11,3.35501E+11,0,0
24447,0,12313,104,89,6556,0,0,0,0,0,28,28,0,2,3.55496E+11,3.40718E+11,0,0
1109,0,12314,21,62,6493,0,0,0,0,0,27,27,0,1,2.14303E+11,5.69499E+11,0,0
21585,0,12320,14,194,6503,0,0,0,0,0,30,30,0,0,5.32734E+11,4.47759E+11,0,0
45509,0,12320,44,108,6543,0,0,0,0,0,37,37,0,4,4.58539E+11,5.23789E+11,0,0
11811,0,12322,17,133,6456,0,0,0,0,0,26,26,0,0,4.14341E+11,2.62504E+11,0,0
67238,2,12323,33,89,6490,0,0,2,0,22,30,30,22,0,3.30381E+11,6.53132E+11,0,0
18870,0,12325,16,172,6534,0,0,0,0,0,35,35,0,0,5.69047E+11,3.08071E+11,0,0
62736,2,12327,29,7,6507,0,0,2,0,0,29,29,0,0,4687031858,2.76174E+11,1,1
59916,0,12337,15,219,6521,0,0,0,0,0,27,27,0,0,4.82728E+11,2.92889E+11,1,1
4752,0,12338,18,120,6510,0,0,0,0,0,30,30,0,0,3.59942E+11,2.62776E+11,0,0
4029,0,12344,14,151,6509,0,0,0,0,0,26,26,0,0,4.53391E+11,2.90877E+11,0,0
6563,0,12347,15,201,6533,0,0,0,0,0,32,32,0,0,5.21925E+11,3.57204E+11,0,0
18871,0,12349,16,173,6534,0,0,0,0,0,35,35,0,0,5.70228E+11,3.08763E+11,0,0
60445,0,12359,14,119,6539,0,0,0,0,0,30,30,0,0,4.2604E+11,2.51383E+11,1,1
10698,0,12361,26,44,6487,0,0,0,0,0,32,32,0,2,1.53681E+11,2.84702E+11,0,0
30274,0,12363,14,196,6496,0,0,0,0,0,29,29,0,0,4.23467E+11,2.7188E+11,0,0
41114,0,12364,21,40,6458,0,0,0,0,0,29,29,0,0,1.39818E+11,3.30916E+11,0,0
31971,0,12366,14,66,6511,0,0,0,0,0,28,28,0,0,1.43159E+11,7669937281,0,0
51062,0,12369,15,121,6535,0,0,0,0,0,26,26,0,0,3.65983E+11,2.55367E+11,0,0
28465,0,12370,16,134,6510,0,0,0,0,0,28,28,0,0,4.15085E+11,2.78677E+11,0,0
8374,0,12377,17,67,6510,0,0,0,0,0,28,28,0,0,2.01183E+11,1.32649E+11,0,0
27713,0,12378,19,67,6531,0,0,0,0,0,27,27,0,0,2.42687E+11,6.82863E+11,0,0
35657,0,12378,28,551,6536,0,0,0,0,0,29,29,0,0,6.15785E+11,40709085504,0,0
63290,0,12379,25,9,6486,0,0,0,0,0,30,30,0,0,4684946604,2.87797E+11,0,0
34406,0,12381,21,53,6445,0,0,0,0,0,27,27,0,1,1.91751E+11,3.38026E+11,0,0
8161,0,12381,21,54,6535,0,0,0,0,0,28,28,0,0,1.92966E+11,3.44313E+11,0,0
69042,0,12385,29,1,6533,0,0,0,0,0,25,25,0,0,2650583786,2.77933E+11,0,0
1112,0,12386,21,62,6493,0,0,0,0,0,25,25,0,1,2.15532E+11,5.75751E+11,0,0
52421,0,12387,14,235,6555,0,0,0,0,0,27,27,0,0,5.25258E+11,2.45659E+11,0,0
13985,0,12387,14,214,6514,0,0,0,0,0,27,27,0,0,4.88027E+11,2.54859E+11,0,0
1677,0,12387,12,195,6526,0,0,0,0,0,30,30,0,0,4.13099E+11,2.46728E+11,0,0
40910,0,12389,22,13,6502,0,0,0,0,0,28,28,0,0,2115350352,988240795,0,0
50439,0,12390,20,33,6529,0,0,0,0,0,29,29,0,0,90363878431,2570198159,0,0
34620,0,12395,14,183,6481,0,0,0,0,0,25,25,0,0,6.29022E+11,3.41104E+11,0,0
41681,0,12400,16,149,6444,0,0,0,0,0,28,28,0,0,4.74185E+11,2.95464E+11,0,0
8375,0,12401,17,67,6510,0,0,0,0,0,28,28,0,0,2.01756E+11,1.32915E+11,0,0
26805,0,12405,21,54,6451,0,0,0,0,0,29,29,0,0,1.93729E+11,3.41292E+11,0,0
62432,0,12406,20,0,6503,0,0,0,0,0,29,29,0,0,1516979273,3981858237,0,0
60447,0,12407,14,120,6539,0,0,0,0,0,30,30,0,0,4.28494E+11,2.5292E+11,1,1
35476,0,12408,20,226,6514,0,0,0,0,0,32,32,0,2,7.71716E+11,4.77525E+11,0,0
65062,10,12410,21,70,6474,0,0,10,0,12,26,26,12,0,2.46214E+11,6.39582E+11,0,0
4755,0,12410,18,121,6510,0,0,0,0,0,29,29,0,0,3.62522E+11,2.64527E+11,0,0
70822,0,12410,20,0,6547,0,0,0,0,0,24,24,0,2,1165452485,11868611269,0,0
46458,2,12412,19,236,6536,0,0,2,0,0,25,25,0,1,8.07135E+11,5.9625E+11,0,0
46770,2,12412,19,236,6430,0,0,2,0,0,26,26,0,1,8.08694E+11,5.96535E+11,0,0
46329,2,12412,19,236,6510,0,0,2,0,0,25,25,0,1,8.08257E+11,5.96495E+11,0,0
36562,0,12413,19,44,6492,0,0,0,0,0,27,27,0,4,1.59145E+11,5.05925E+11,0,0
37910,0,12413,18,18,6532,0,0,0,0,0,24,24,0,0,8109872603,16481143820,0,0
26295,0,12416,15,125,6517,0,0,0,0,0,26,26,0,0,3.84355E+11,2.63434E+11,0,0
39689,0,12417,15,179,6515,0,0,0,0,0,26,26,0,0,4.97181E+11,4.01451E+11,0,0
51064,0,12417,15,122,6535,0,0,0,0,0,26,26,0,0,3.67633E+11,2.5663E+11,0,0
67242,2,12419,33,90,6490,0,0,2,0,22,27,27,22,0,3.31515E+11,6.57655E+11,0,0
69161,0,12419,23,224,6560,0,0,0,0,0,25,25,0,0,7.7304E+11,5.71028E+11,0,0
50621,0,12421,22,7,6499,0,0,0,0,0,26,26,0,1,26816800021,73111907471,0,0
18874,0,12421,16,174,6534,0,0,0,0,0,35,35,0,0,5.73937E+11,3.11125E+11,0,0
70299,0,12421,26,243,6518,0,0,0,0,0,25,25,0,1,8.18802E+11,6.33686E+11,0,0
56632,2,12423,23,233,6510,0,0,2,0,0,24,24,0,0,7.94436E+11,5.67712E+11,0,0
8559,0,12424,16,147,6493,0,0,0,0,0,26,26,0,0,4.39287E+11,2.85523E+11,0,0
51293,0,12424,14,147,6563,0,0,0,0,0,36,36,0,0,4.6374E+11,2.9406E+11,0,0
58199,0,12425,16,172,6561,0,0,0,0,0,28,28,0,0,5.81264E+11,3.24707E+11,0,0
26806,0,12429,21,54,6451,0,0,0,0,0,29,29,0,0,1.94118E+11,3.42299E+11,0,0
34408,0,12429,21,53,6445,0,0,0,0,0,27,27,0,1,1.92472E+11,3.3985E+11,0,0
62433,0,12430,20,0,6503,0,0,0,0,0,29,29,0,0,1516979273,3981858237,0,0
10701,0,12432,26,45,6487,0,0,0,0,0,32,32,0,2,1.54311E+11,2.86236E+11,0,0
4756,0,12434,18,122,6510,0,0,0,0,0,29,29,0,0,3.63403E+11,2.65153E+11,0,0
66399,0,12435,20,237,6540,0,0,0,0,0,26,26,0,0,8.13532E+11,5.96183E+11,0,0
62964,2,12436,20,194,6513,0,0,2,0,0,26,26,0,0,6.95177E+11,4.55113E+11,0,0
31974,0,12438,14,66,6511,0,0,0,0,0,28,28,0,0,1.43185E+11,7670847321,0,0
58443,0,12440,36,222,6539,0,0,0,0,0,26,26,0,0,7.76402E+11,5.71143E+11,0,0
58593,0,12440,38,221,6497,0,0,0,0,0,27,27,0,0,7.74232E+11,5.70898E+11,0,0
31183,0,12441,15,134,6495,0,0,0,0,0,28,28,0,0,4.1529E+11,2.60259E+11,0,0
6567,0,12443,15,203,6533,0,0,0,0,0,34,34,0,0,5.25473E+11,3.60522E+11,0,0
8560,0,12448,16,148,6493,0,0,0,0,0,25,25,0,0,4.40595E+11,2.86332E+11,0,0
11245,0,12449,22,48,6507,0,0,0,0,0,30,30,0,0,1.68415E+11,3.07278E+11,0,0
54998,0,12449,15,129,6512,0,0,0,0,0,31,31,0,0,3.95688E+11,2.59955E+11,1,1
58200,0,12449,16,172,6561,0,0,0,0,0,27,27,0,0,5.82345E+11,3.25449E+11,0,0
15042,0,12453,21,54,6546,0,0,0,0,0,27,27,0,0,1.94061E+11,3.4716E+11,0,0
57749,0,12454,20,1,6508,0,0,0,0,0,24,24,0,0,4167847906,8244865218,0,0
34211,0,12455,20,229,6502,0,0,0,0,0,31,31,0,0,7.76964E+11,4.76478E+11,0,0
35478,0,12456,20,228,6514,0,0,0,0,0,32,32,0,2,7.7744E+11,4.80288E+11,0,0
4757,0,12458,18,122,6510,0,0,0,0,0,31,31,0,0,3.6426E+11,2.65783E+11,0,0
41118,0,12458,21,40,6458,0,0,0,0,0,30,30,0,0,1.40123E+11,3.31249E+11,0,0
67772,0,12459,19,240,6512,0,0,0,0,0,28,28,0,2,8.17135E+11,6.05772E+11,0,0
66400,0,12459,20,238,6540,0,0,0,0,0,28,28,0,0,8.16137E+11,6.0016E+11,0,0
23351,0,12460,19,44,6547,0,0,0,0,0,29,29,0,3,1.61979E+11,5.0987E+11,0,0
37912,0,12461,18,18,6532,0,0,0,0,0,24,24,0,0,8112048859,16484850916,0,0
56343,0,12462,23,7,6511,0,0,0,0,0,27,27,0,2,27465036058,75206381202,0,0
26297,0,12464,15,126,6517,0,0,0,0,0,27,27,0,0,3.86104E+11,2.64639E+11,0,0
58594,0,12464,38,222,6497,0,0,0,0,0,29,29,0,0,7.76769E+11,5.74821E+11,0,0
28469,0,12466,16,135,6510,0,0,0,0,0,28,28,0,0,4.18522E+11,2.81232E+11,0,0
69163,0,12467,23,226,6560,0,0,0,0,0,27,27,0,0,7.78007E+11,5.78859E+11,0,0
45278,0,12468,21,0,6502,0,0,0,0,0,26,26,0,0,1818651290,20847709968,0,0
34212,0,12479,20,230,6502,0,0,0,0,0,31,31,0,0,7.79914E+11,4.77828E+11,0,0
20506,0,12480,18,194,6484,0,0,0,0,0,25,25,0,0,5.18475E+11,3.96161E+11,0,0
35479,0,12480,20,229,6514,0,0,0,0,0,32,32,0,2,7.80394E+11,4.81635E+11,0,0
24454,0,12481,104,90,6556,0,0,0,0,0,34,34,0,2,3.58311E+11,3.48619E+11,0,0
14532,0,12481,15,217,6539,0,0,0,0,0,27,27,0,0,4.81614E+11,2.43361E+11,0,0
56545,0,12482,28,58,6379,0,0,0,0,0,28,28,0,2,1.91229E+11,94562333602,0,0
70825,0,12482,20,0,6547,0,0,0,0,0,25,25,0,2,1165452485,11868611269,0,0
1681,0,12483,12,196,6526,0,0,0,0,0,30,30,0,0,4.15233E+11,2.48891E+11,0,0
46773,2,12484,19,239,6430,0,0,2,0,0,27,27,0,1,8.17016E+11,6.07846E+11,0,0
28470,0,12490,16,135,6510,0,0,0,0,0,28,28,0,0,4.19439E+11,2.81946E+11,0,0
67245,2,12491,33,90,6490,0,0,2,0,22,30,30,22,0,3.32479E+11,6.6146E+11,0,0
34624,0,12491,14,184,6481,0,0,0,0,0,25,25,0,0,6.32671E+11,3.43631E+11,0,0
51296,0,12496,14,148,6563,0,0,0,0,0,31,31,0,0,4.6646E+11,2.96218E+11,0,0
34411,0,12499,21,54,6445,0,0,0,0,0,27,27,0,1,1.9348E+11,3.42486E+11,0,0
63295,0,12499,25,9,6486,0,0,0,0,0,31,31,0,0,4684954451,2.91547E+11,1,1
34213,0,12503,20,231,6502,0,0,0,0,0,31,31,0,0,7.83019E+11,4.79184E+11,0,0
4759,0,12506,18,123,6510,0,0,0,0,0,30,30,0,0,3.66057E+11,2.67045E+11,0,0
67774,0,12507,19,242,6512,0,0,0,0,0,27,27,0,2,8.22768E+11,6.13191E+11,0,0
67490,2,12507,19,241,6519,0,0,2,0,0,26,26,0,2,8.19897E+11,6.12885E+11,0,0
46333,2,12508,19,240,6510,0,0,2,0,0,26,26,0,1,8.19508E+11,6.11558E+11,0,0
49891,0,12509,22,1,6547,0,0,0,0,0,29,29,0,5,924606269,2.822E+11,0,0
59017,0,12510,19,242,6523,0,0,0,0,0,27,27,0,1,8.23367E+11,6.14318E+11,0,0
45517,0,12512,44,108,6543,0,0,0,0,0,37,37,0,4,4.61464E+11,5.34581E+11,0,0
4036,0,12512,14,154,6509,0,0,0,0,0,26,26,0,0,4.61268E+11,2.95736E+11,0,0
45280,0,12516,21,0,6502,0,0,0,0,0,25,25,0,0,1818655201,22932627728,0,0
70432,0,12517,26,247,6464,0,0,0,0,0,25,25,0,1,8.30493E+11,6.49395E+11,0,0
58203,0,12521,16,173,6561,0,0,0,0,0,27,27,0,0,5.85021E+11,3.27318E+11,0,0
63296,0,12523,25,9,6486,0,0,0,0,0,31,31,0,0,4684954451,2.91547E+11,1,1
46205,4,12531,19,223,6498,0,0,4,0,0,26,26,0,1,7.78507E+11,6.02454E+11,0,0
13991,0,12531,14,216,6514,0,0,0,0,0,27,27,0,0,4.90975E+11,2.5814E+11,0,0
46463,2,12532,19,241,6536,0,0,2,0,0,26,26,0,1,8.21316E+11,6.14586E+11,0,0
46334,2,12532,19,241,6510,0,0,2,0,0,26,26,0,1,8.22483E+11,6.1483E+11,0,0
40916,0,12533,22,13,6502,0,0,0,0,0,27,27,0,0,2118279568,992879307,0,0
49892,0,12533,22,1,6547,0,0,0,0,0,28,28,0,5,924641549,2.822E+11,0,0
56346,0,12534,23,7,6511,0,0,0,0,0,25,25,0,2,29994029257,85344233330,0,0
21594,0,12536,14,199,6503,0,0,0,0,0,30,30,0,0,5.40975E+11,4.55728E+11,0,0
58597,0,12536,38,225,6497,0,0,0,0,0,27,27,0,0,7.84927E+11,5.85642E+11,0,0
54495,0,12536,26,263,6561,0,0,0,0,0,26,26,0,1,8.38152E+11,6.31387E+11,0,0
9467,0,12536,17,156,6558,0,0,0,0,0,26,26,0,0,5.15035E+11,2.9903E+11,0,0
28472,0,12538,16,136,6510,0,0,0,0,0,28,28,0,0,4.21191E+11,2.83268E+11,0,0
2951,0,12538,17,133,6567,0,0,0,0,0,27,27,0,0,4.09052E+11,2.67899E+11,0,0
6571,0,12539,15,206,6533,0,0,0,0,0,33,33,0,0,5.29276E+11,3.64006E+11,0,0
67247,2,12541,33,90,6490,0,0,2,0,22,29,29,22,0,3.33136E+11,6.63852E+11,0,0
8564,0,12544,16,150,6493,0,0,0,0,0,26,26,0,0,4.44871E+11,2.89032E+11,0,0
55002,0,12545,15,130,6512,0,0,0,0,0,31,31,0,0,3.98962E+11,2.62263E+11,1,1
35664,0,12546,28,562,6536,0,0,0,0,0,28,28,0,0,6.30974E+11,42848148473,0,0
63297,0,12547,25,9,6486,0,0,0,0,0,30,30,0,0,4684954451,2.91547E+11,1,1
15046,0,12547,21,54,6546,0,0,0,0,0,26,26,0,0,1.95319E+11,3.50383E+11,0,0
62438,0,12550,20,0,6503,0,0,0,0,0,29,29,0,0,1516979273,3981858237,0,0
34215,0,12551,20,234,6502,0,0,0,0,0,31,31,0,0,7.89252E+11,4.81749E+11,0,0
65068,10,12551,21,71,6474,0,0,10,0,12,28,28,12,0,2.48934E+11,6.5227E+11,0,0
70828,0,12554,20,0,6547,0,0,0,0,0,25,25,0,2,1165452485,11868611269,0,0
41122,0,12554,21,40,6458,0,0,0,0,0,32,32,0,0,1.40545E+11,3.31602E+11,0,0
67776,0,12555,19,244,6512,0,0,0,0,0,27,27,0,2,8.28509E+11,6.19933E+11,0,0
46206,4,12555,19,224,6498,0,0,4,0,0,26,26,0,1,7.8129E+11,6.05931E+11,0,0
46335,2,12556,19,242,6510,0,0,2,0,0,26,26,0,1,8.25462E+11,6.18517E+11,0,0
46626,2,12556,19,242,6427,0,0,2,0,0,26,26,0,1,8.24911E+11,6.18454E+11,0,0
40917,0,12557,22,14,6502,0,0,0,0,0,28,28,0,0,2118766240,993175755,0,0
